"competition_type","competition_name","country","gender","governing_body","first_season","last_season","tier","comp_url","seasons","season_end_year","seasons_urls","fixtures_url","is_completed","filter_out"
"Domestic Leagues - 2nd Tier","2. Fußball-Bundesliga","GER","M",NA,"2003-2004","2023-2024","2nd","https://fbref.com/en/comps/33/history/2-Bundesliga-Seasons","2015-2016","2016","https://fbref.com/en/comps/33/2015-2016/2015-2016-2-Bundesliga-Stats","https://fbref.com/en/comps/33/2015-2016/schedule/2015-2016-2-Bundesliga-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","2. Fußball-Bundesliga","GER","M",NA,"2003-2004","2023-2024","2nd","https://fbref.com/en/comps/33/history/2-Bundesliga-Seasons","2014-2015","2015","https://fbref.com/en/comps/33/2014-2015/2014-2015-2-Bundesliga-Stats","https://fbref.com/en/comps/33/2014-2015/schedule/2014-2015-2-Bundesliga-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","2. Fußball-Bundesliga","GER","M",NA,"2003-2004","2023-2024","2nd","https://fbref.com/en/comps/33/history/2-Bundesliga-Seasons","2013-2014","2014","https://fbref.com/en/comps/33/2013-2014/2013-2014-2-Bundesliga-Stats","https://fbref.com/en/comps/33/2013-2014/schedule/2013-2014-2-Bundesliga-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","2. Fußball-Bundesliga","GER","M",NA,"2003-2004","2023-2024","2nd","https://fbref.com/en/comps/33/history/2-Bundesliga-Seasons","2012-2013","2013","https://fbref.com/en/comps/33/2012-2013/2012-2013-2-Bundesliga-Stats","https://fbref.com/en/comps/33/2012-2013/schedule/2012-2013-2-Bundesliga-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","2. Fußball-Bundesliga","GER","M",NA,"2003-2004","2023-2024","2nd","https://fbref.com/en/comps/33/history/2-Bundesliga-Seasons","2011-2012","2012","https://fbref.com/en/comps/33/2011-2012/2011-2012-2-Bundesliga-Stats","https://fbref.com/en/comps/33/2011-2012/schedule/2011-2012-2-Bundesliga-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","2. Fußball-Bundesliga","GER","M",NA,"2003-2004","2023-2024","2nd","https://fbref.com/en/comps/33/history/2-Bundesliga-Seasons","2010-2011","2011","https://fbref.com/en/comps/33/2010-2011/2010-2011-2-Bundesliga-Stats","https://fbref.com/en/comps/33/2010-2011/schedule/2010-2011-2-Bundesliga-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","2. Fußball-Bundesliga","GER","M",NA,"2003-2004","2023-2024","2nd","https://fbref.com/en/comps/33/history/2-Bundesliga-Seasons","2009-2010","2010","https://fbref.com/en/comps/33/2009-2010/2009-2010-2-Bundesliga-Stats","https://fbref.com/en/comps/33/2009-2010/schedule/2009-2010-2-Bundesliga-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","2. Fußball-Bundesliga","GER","M",NA,"2003-2004","2023-2024","2nd","https://fbref.com/en/comps/33/history/2-Bundesliga-Seasons","2008-2009","2009","https://fbref.com/en/comps/33/2008-2009/2008-2009-2-Bundesliga-Stats","https://fbref.com/en/comps/33/2008-2009/schedule/2008-2009-2-Bundesliga-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","2. Fußball-Bundesliga","GER","M",NA,"2003-2004","2023-2024","2nd","https://fbref.com/en/comps/33/history/2-Bundesliga-Seasons","2007-2008","2008","https://fbref.com/en/comps/33/2007-2008/2007-2008-2-Bundesliga-Stats","https://fbref.com/en/comps/33/2007-2008/schedule/2007-2008-2-Bundesliga-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","2. Fußball-Bundesliga","GER","M",NA,"2003-2004","2023-2024","2nd","https://fbref.com/en/comps/33/history/2-Bundesliga-Seasons","2006-2007","2007","https://fbref.com/en/comps/33/2006-2007/2006-2007-2-Bundesliga-Stats","https://fbref.com/en/comps/33/2006-2007/schedule/2006-2007-2-Bundesliga-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","2. Fußball-Bundesliga","GER","M",NA,"2003-2004","2023-2024","2nd","https://fbref.com/en/comps/33/history/2-Bundesliga-Seasons","2005-2006","2006","https://fbref.com/en/comps/33/2005-2006/2005-2006-2-Bundesliga-Stats","https://fbref.com/en/comps/33/2005-2006/schedule/2005-2006-2-Bundesliga-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","2. Fußball-Bundesliga","GER","M",NA,"2003-2004","2023-2024","2nd","https://fbref.com/en/comps/33/history/2-Bundesliga-Seasons","2004-2005","2005","https://fbref.com/en/comps/33/2004-2005/2004-2005-2-Bundesliga-Stats","https://fbref.com/en/comps/33/2004-2005/schedule/2004-2005-2-Bundesliga-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","2. Fußball-Bundesliga","GER","M",NA,"2003-2004","2023-2024","2nd","https://fbref.com/en/comps/33/history/2-Bundesliga-Seasons","2003-2004","2004","https://fbref.com/en/comps/33/2003-2004/2003-2004-2-Bundesliga-Stats","https://fbref.com/en/comps/33/2003-2004/schedule/2003-2004-2-Bundesliga-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","I-League","IND","M",NA,"2013-2014","2022-2023","2nd","https://fbref.com/en/comps/378/history/I-League-Seasons","2022-2023","2023","https://fbref.com/en/comps/378/I-League-Stats","https://fbref.com/en/comps/378/schedule/I-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","I-League","IND","M",NA,"2013-2014","2022-2023","2nd","https://fbref.com/en/comps/378/history/I-League-Seasons","2021-2022","2022","https://fbref.com/en/comps/378/2021-2022/2021-2022-I-League-Stats","https://fbref.com/en/comps/378/2021-2022/schedule/2021-2022-I-League-Scores-and-Fixtures","FALSE","N"
"Domestic Leagues - 2nd Tier","I-League","IND","M",NA,"2013-2014","2022-2023","2nd","https://fbref.com/en/comps/378/history/I-League-Seasons","2021","2021","https://fbref.com/en/comps/378/2020-2021/2021-I-League-Stats","https://fbref.com/en/comps/378/2020-2021/schedule/2021-I-League-Scores-and-Fixtures","FALSE","N"
"Domestic Leagues - 2nd Tier","I-League","IND","M",NA,"2013-2014","2022-2023","2nd","https://fbref.com/en/comps/378/history/I-League-Seasons","2019-2020","2020","https://fbref.com/en/comps/378/2019-2020/2019-2020-I-League-Stats","https://fbref.com/en/comps/378/2019-2020/schedule/2019-2020-I-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","I-League","IND","M",NA,"2013-2014","2022-2023","2nd","https://fbref.com/en/comps/378/history/I-League-Seasons","2018-2019","2019","https://fbref.com/en/comps/378/2018-2019/2018-2019-I-League-Stats","https://fbref.com/en/comps/378/2018-2019/schedule/2018-2019-I-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","I-League","IND","M",NA,"2013-2014","2022-2023","2nd","https://fbref.com/en/comps/378/history/I-League-Seasons","2017-2018","2018","https://fbref.com/en/comps/378/2017-2018/2017-2018-I-League-Stats","https://fbref.com/en/comps/378/2017-2018/schedule/2017-2018-I-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","I-League","IND","M",NA,"2013-2014","2022-2023","2nd","https://fbref.com/en/comps/378/history/I-League-Seasons","2017","2017","https://fbref.com/en/comps/378/2016-2017/2017-I-League-Stats","https://fbref.com/en/comps/378/2016-2017/schedule/2017-I-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","I-League","IND","M",NA,"2013-2014","2022-2023","2nd","https://fbref.com/en/comps/378/history/I-League-Seasons","2016","2016","https://fbref.com/en/comps/378/2015-2016/2016-I-League-Stats","https://fbref.com/en/comps/378/2015-2016/schedule/2016-I-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","I-League","IND","M",NA,"2013-2014","2022-2023","2nd","https://fbref.com/en/comps/378/history/I-League-Seasons","2015","2015","https://fbref.com/en/comps/378/2014-2015/2015-I-League-Stats","https://fbref.com/en/comps/378/2014-2015/schedule/2015-I-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","I-League","IND","M",NA,"2013-2014","2022-2023","2nd","https://fbref.com/en/comps/378/history/I-League-Seasons","2013-2014","2014","https://fbref.com/en/comps/378/2013-2014/2013-2014-I-League-Stats","https://fbref.com/en/comps/378/2013-2014/schedule/2013-2014-I-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Serie B","ITA","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/18/history/Serie-B-Seasons","2022-2023","2023","https://fbref.com/en/comps/18/Serie-B-Stats","https://fbref.com/en/comps/18/schedule/Serie-B-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Serie B","ITA","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/18/history/Serie-B-Seasons","2021-2022","2022","https://fbref.com/en/comps/18/2021-2022/2021-2022-Serie-B-Stats","https://fbref.com/en/comps/18/2021-2022/schedule/2021-2022-Serie-B-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Serie B","ITA","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/18/history/Serie-B-Seasons","2020-2021","2021","https://fbref.com/en/comps/18/2020-2021/2020-2021-Serie-B-Stats","https://fbref.com/en/comps/18/2020-2021/schedule/2020-2021-Serie-B-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Serie B","ITA","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/18/history/Serie-B-Seasons","2019-2020","2020","https://fbref.com/en/comps/18/2019-2020/2019-2020-Serie-B-Stats","https://fbref.com/en/comps/18/2019-2020/schedule/2019-2020-Serie-B-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Serie B","ITA","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/18/history/Serie-B-Seasons","2018-2019","2019","https://fbref.com/en/comps/18/2018-2019/2018-2019-Serie-B-Stats","https://fbref.com/en/comps/18/2018-2019/schedule/2018-2019-Serie-B-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Serie B","ITA","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/18/history/Serie-B-Seasons","2017-2018","2018","https://fbref.com/en/comps/18/2017-2018/2017-2018-Serie-B-Stats","https://fbref.com/en/comps/18/2017-2018/schedule/2017-2018-Serie-B-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Serie B","ITA","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/18/history/Serie-B-Seasons","2016-2017","2017","https://fbref.com/en/comps/18/2016-2017/2016-2017-Serie-B-Stats","https://fbref.com/en/comps/18/2016-2017/schedule/2016-2017-Serie-B-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Serie B","ITA","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/18/history/Serie-B-Seasons","2015-2016","2016","https://fbref.com/en/comps/18/2015-2016/2015-2016-Serie-B-Stats","https://fbref.com/en/comps/18/2015-2016/schedule/2015-2016-Serie-B-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Serie B","ITA","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/18/history/Serie-B-Seasons","2014-2015","2015","https://fbref.com/en/comps/18/2014-2015/2014-2015-Serie-B-Stats","https://fbref.com/en/comps/18/2014-2015/schedule/2014-2015-Serie-B-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Serie B","ITA","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/18/history/Serie-B-Seasons","2013-2014","2014","https://fbref.com/en/comps/18/2013-2014/2013-2014-Serie-B-Stats","https://fbref.com/en/comps/18/2013-2014/schedule/2013-2014-Serie-B-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Serie B","ITA","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/18/history/Serie-B-Seasons","2012-2013","2013","https://fbref.com/en/comps/18/2012-2013/2012-2013-Serie-B-Stats","https://fbref.com/en/comps/18/2012-2013/schedule/2012-2013-Serie-B-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Serie B","ITA","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/18/history/Serie-B-Seasons","2011-2012","2012","https://fbref.com/en/comps/18/2011-2012/2011-2012-Serie-B-Stats","https://fbref.com/en/comps/18/2011-2012/schedule/2011-2012-Serie-B-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Serie B","ITA","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/18/history/Serie-B-Seasons","2010-2011","2011","https://fbref.com/en/comps/18/2010-2011/2010-2011-Serie-B-Stats","https://fbref.com/en/comps/18/2010-2011/schedule/2010-2011-Serie-B-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Serie B","ITA","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/18/history/Serie-B-Seasons","2009-2010","2010","https://fbref.com/en/comps/18/2009-2010/2009-2010-Serie-B-Stats","https://fbref.com/en/comps/18/2009-2010/schedule/2009-2010-Serie-B-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Serie B","ITA","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/18/history/Serie-B-Seasons","2008-2009","2009","https://fbref.com/en/comps/18/2008-2009/2008-2009-Serie-B-Stats","https://fbref.com/en/comps/18/2008-2009/schedule/2008-2009-Serie-B-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Serie B","ITA","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/18/history/Serie-B-Seasons","2007-2008","2008","https://fbref.com/en/comps/18/2007-2008/2007-2008-Serie-B-Stats","https://fbref.com/en/comps/18/2007-2008/schedule/2007-2008-Serie-B-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Serie B","ITA","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/18/history/Serie-B-Seasons","2006-2007","2007","https://fbref.com/en/comps/18/2006-2007/2006-2007-Serie-B-Stats","https://fbref.com/en/comps/18/2006-2007/schedule/2006-2007-Serie-B-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Serie B","ITA","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/18/history/Serie-B-Seasons","2005-2006","2006","https://fbref.com/en/comps/18/2005-2006/2005-2006-Serie-B-Stats","https://fbref.com/en/comps/18/2005-2006/schedule/2005-2006-Serie-B-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Serie B","ITA","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/18/history/Serie-B-Seasons","2004-2005","2005","https://fbref.com/en/comps/18/2004-2005/2004-2005-Serie-B-Stats","https://fbref.com/en/comps/18/2004-2005/schedule/2004-2005-Serie-B-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Serie B","ITA","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/18/history/Serie-B-Seasons","2003-2004","2004","https://fbref.com/en/comps/18/2003-2004/2003-2004-Serie-B-Stats","https://fbref.com/en/comps/18/2003-2004/schedule/2003-2004-Serie-B-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Serie B","ITA","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/18/history/Serie-B-Seasons","2002-2003","2003","https://fbref.com/en/comps/18/2002-2003/2002-2003-Serie-B-Stats","https://fbref.com/en/comps/18/2002-2003/schedule/2002-2003-Serie-B-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Serie B","ITA","M",NA,"2001-2002","2022-2023","2nd","https://fbref.com/en/comps/18/history/Serie-B-Seasons","2001-2002","2002","https://fbref.com/en/comps/18/2001-2002/2001-2002-Serie-B-Stats","https://fbref.com/en/comps/18/2001-2002/schedule/2001-2002-Serie-B-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","J2 League","JPN","M",NA,"2014","2023","2nd","https://fbref.com/en/comps/49/history/J2-League-Seasons","2023","2023","https://fbref.com/en/comps/49/J2-League-Stats","https://fbref.com/en/comps/49/schedule/J2-League-Scores-and-Fixtures","FALSE","N"
"Domestic Leagues - 2nd Tier","J2 League","JPN","M",NA,"2014","2023","2nd","https://fbref.com/en/comps/49/history/J2-League-Seasons","2022","2022","https://fbref.com/en/comps/49/2022/2022-J2-League-Stats","https://fbref.com/en/comps/49/2022/schedule/2022-J2-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","J2 League","JPN","M",NA,"2014","2023","2nd","https://fbref.com/en/comps/49/history/J2-League-Seasons","2021","2021","https://fbref.com/en/comps/49/2021/2021-J2-League-Stats","https://fbref.com/en/comps/49/2021/schedule/2021-J2-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","J2 League","JPN","M",NA,"2014","2023","2nd","https://fbref.com/en/comps/49/history/J2-League-Seasons","2020","2020","https://fbref.com/en/comps/49/2020/2020-J2-League-Stats","https://fbref.com/en/comps/49/2020/schedule/2020-J2-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","J2 League","JPN","M",NA,"2014","2023","2nd","https://fbref.com/en/comps/49/history/J2-League-Seasons","2019","2019","https://fbref.com/en/comps/49/2019/2019-J2-League-Stats","https://fbref.com/en/comps/49/2019/schedule/2019-J2-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","J2 League","JPN","M",NA,"2014","2023","2nd","https://fbref.com/en/comps/49/history/J2-League-Seasons","2018","2018","https://fbref.com/en/comps/49/2018/2018-J2-League-Stats","https://fbref.com/en/comps/49/2018/schedule/2018-J2-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","J2 League","JPN","M",NA,"2014","2023","2nd","https://fbref.com/en/comps/49/history/J2-League-Seasons","2017","2017","https://fbref.com/en/comps/49/2017/2017-J2-League-Stats","https://fbref.com/en/comps/49/2017/schedule/2017-J2-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","J2 League","JPN","M",NA,"2014","2023","2nd","https://fbref.com/en/comps/49/history/J2-League-Seasons","2016","2016","https://fbref.com/en/comps/49/2016/2016-J2-League-Stats","https://fbref.com/en/comps/49/2016/schedule/2016-J2-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","J2 League","JPN","M",NA,"2014","2023","2nd","https://fbref.com/en/comps/49/history/J2-League-Seasons","2015","2015","https://fbref.com/en/comps/49/2015/2015-J2-League-Stats","https://fbref.com/en/comps/49/2015/schedule/2015-J2-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","J2 League","JPN","M",NA,"2014","2023","2nd","https://fbref.com/en/comps/49/history/J2-League-Seasons","2014","2014","https://fbref.com/en/comps/49/2014/2014-J2-League-Stats","https://fbref.com/en/comps/49/2014/schedule/2014-J2-League-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Eerste Divisie","NED","M",NA,"2007-2008","2022-2023","2nd","https://fbref.com/en/comps/51/history/Eerste-Divisie-Seasons","2022-2023","2023","https://fbref.com/en/comps/51/Eerste-Divisie-Stats","https://fbref.com/en/comps/51/schedule/Eerste-Divisie-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Eerste Divisie","NED","M",NA,"2007-2008","2022-2023","2nd","https://fbref.com/en/comps/51/history/Eerste-Divisie-Seasons","2021-2022","2022","https://fbref.com/en/comps/51/2021-2022/2021-2022-Eerste-Divisie-Stats","https://fbref.com/en/comps/51/2021-2022/schedule/2021-2022-Eerste-Divisie-Scores-and-Fixtures","TRUE","N"
"Domestic Leagues - 2nd Tier","Eerste Divisie","NED","M",NA,"2007-2008","2022-2023","2nd","https://fbref.com/en/comps/51/history/Eerste-Divisie-Seasons","2020-2021","2021","https://fbref.com/en/comps/51/2020-2021/2020-2021-Eerste-Divisie-Stats","https://fbref.com/en/comps/51/2020-2021/schedule/2020-2021-Eerste-Divisie-Scores-and-Fixtures","TRUE","N"
