"comp_name","region","country","season_start_year","squad","player_name","player_position","player_dob","player_nationality","player_market_value_euro","player_url","tm_surname","tm_yob"
"MLS","Americas","United States",2018,"Vancouver Whitecaps FC","Scott Sutter","Right-Back",1986-05-13,"Switzerland",475000,"https://www.transfermarkt.com/scott-sutter/profil/spieler/34520","Sutter","1986"
"MLS","Americas","United States",2021,"Nashville SC","Sean Davis","Central Midfield",1993-02-08,"United States",1500000,"https://www.transfermarkt.com/sean-davis/profil/spieler/271184","Davis","1993"
"MLS","Americas","United States",2021,"New York City FC","Sean Johnson","Goalkeeper",1989-05-31,"United States",1500000,"https://www.transfermarkt.com/sean-johnson/profil/spieler/126630","Johnson","1989"
"MLS","Americas","United States",2018,"Vancouver Whitecaps FC","Sean Melvin","Goalkeeper",1994-07-09,"Canada",1e+05,"https://www.transfermarkt.com/sean-melvin/profil/spieler/256584","Melvin","1994"
"MLS","Americas","United States",2021,"New York Red Bulls","Sean Nealis","Centre-Back",1997-01-13,"United States",8e+05,"https://www.transfermarkt.com/sean-nealis/profil/spieler/644798","Nealis","1997"
"MLS","Americas","United States",2019,"CF Montréal","Sean Rea","Attacking Midfield",2002-05-15,"Canada",NA,"https://www.transfermarkt.com/sean-rea/profil/spieler/718099","Rea","2002"
"MLS","Americas","United States",2021,"Columbus Crew","Sean Zawadzki","Central Midfield",2000-04-21,"United States",50000,"https://www.transfermarkt.com/sean-zawadzki/profil/spieler/600170","Zawadzki","2000"
"MLS","Americas","United States",2021,"Colorado Rapids","Sebastian Anderson","Right-Back",2002-08-08,"United States",3e+05,"https://www.transfermarkt.com/sebastian-anderson/profil/spieler/504146","Anderson","2002"
"MLS","Americas","United States",2021,"Vancouver Whitecaps FC","Sebastian Berhalter","Central Midfield",2001-05-10,"United States",5e+05,"https://www.transfermarkt.com/sebastian-berhalter/profil/spieler/734761","Berhalter","2001"
"MLS","Americas","United States",2021,"Portland Timbers","Sebastián Blanco","Attacking Midfield",1988-03-15,"Argentina",1e+06,"https://www.transfermarkt.com/sebastian-blanco/profil/spieler/54576","Blanco","1988"
"MLS","Americas","United States",2021,"CF Montréal","Sebastian Breza","Goalkeeper",1998-03-15,"Canada",150000,"https://www.transfermarkt.com/sebastian-breza/profil/spieler/459842","Breza","1998"
"MLS","Americas","United States",2021,"Austin FC","Sebastián Driussi","Second Striker",1996-02-09,"Argentina",7e+06,"https://www.transfermarkt.com/sebastian-driussi/profil/spieler/294853","Driussi","1996"
"MLS","Americas","United States",2021,"Houston Dynamo FC","Sebastián Ferreira","Centre-Forward",1998-02-13,"Paraguay",4500000,"https://www.transfermarkt.com/sebastian-ferreira/profil/spieler/401727","Ferreira","1998"
"MLS","Americas","United States",2021,"New England Revolution","Sebastian Lletget","Central Midfield",1992-09-03,"United States",2500000,"https://www.transfermarkt.com/sebastian-lletget/profil/spieler/175996","Lletget","1992"
"MLS","Americas","United States",2018,"Real Salt Lake City","Sebastián Saucedo","Left Winger",1997-01-22,"United States",7e+05,"https://www.transfermarkt.com/sebastian-saucedo/profil/spieler/345624","Saucedo","1997"
"MLS","Americas","United States",2021,"Los Angeles FC","Sebastien Ibeagha","Centre-Back",1992-01-21,"United States",5e+05,"https://www.transfermarkt.com/sebastien-ibeagha/profil/spieler/170854","Ibeagha","1992"
"MLS","Americas","United States",2021,"Los Angeles Galaxy","Séga Coulibaly","Centre-Back",1996-06-09,"France",5e+05,"https://www.transfermarkt.com/sega-coulibaly/profil/spieler/229003","Coulibaly","1996"
"MLS","Americas","United States",2021,"New York Red Bulls","Serge Ngoma","Right Winger",2005-07-09,"United States",150000,"https://www.transfermarkt.com/serge-ngoma/profil/spieler/817115","Ngoma","2005"
"MLS","Americas","United States",2021,"Real Salt Lake City","Sergio Córdova","Centre-Forward",1997-08-09,"Venezuela",1e+06,"https://www.transfermarkt.com/sergio-cordova/profil/spieler/377387","Córdova","1997"
"MLS","Americas","United States",2021,"Chicago Fire FC","Sergio Oregel","Central Midfield",2005-05-16,"United States",50000,"https://www.transfermarkt.com/sergio-oregel/profil/spieler/830604","Oregel","2005"
"MLS","Americas","United States",2021,"Charlotte FC","Sergio Ruiz","Central Midfield",1994-12-16,"Spain",1e+06,"https://www.transfermarkt.com/sergio-ruiz/profil/spieler/394694","Ruiz","1994"
"MLS","Americas","United States",2021,"FC Cincinnati","Sergio Santos","Centre-Forward",1994-09-04,"Brazil",2e+06,"https://www.transfermarkt.com/sergio-santos/profil/spieler/370561","Santos","1994"
"MLS","Americas","United States",2018,"Los Angeles Galaxy","Servando Carrasco","Central Midfield",1988-08-13,"United States",6e+05,"https://www.transfermarkt.com/servando-carrasco/profil/spieler/174729","Carrasco","1988"
"MLS","Americas","United States",2019,"New England Revolution","Seth Sinovic","Left-Back",1987-01-28,"United States",4e+05,"https://www.transfermarkt.com/seth-sinovic/profil/spieler/144959","Sinovic","1987"
"MLS","Americas","United States",2021,"Inter Miami CF","Shaan Hundal","Centre-Forward",1999-07-14,"Canada",175000,"https://www.transfermarkt.com/shaan-hundal/profil/spieler/436294","Hundal","1999"
"MLS","Americas","United States",2018,"Los Angeles FC","Shaft Brewer Jr.","Right-Back",1999-10-28,"United States",1e+05,"https://www.transfermarkt.com/shaft-brewer-jr-/profil/spieler/455980","Jr.","1999"
"MLS","Americas","United States",2019,"CF Montréal","Shamit Shome","Central Midfield",1997-09-05,"Canada",525000,"https://www.transfermarkt.com/shamit-shome/profil/spieler/423445","Shome","1997"
"MLS","Americas","United States",2019,"Seattle Sounders FC","Shandon Hopeau","Right Winger",1998-12-01,"United States",2e+05,"https://www.transfermarkt.com/shandon-hopeau/profil/spieler/463777","Hopeau","1998"
"MLS","Americas","United States",2021,"Toronto FC","Shane O'Neill","Centre-Back",1993-09-02,"United States",5e+05,"https://www.transfermarkt.com/shane-oneill/profil/spieler/229912","O'Neill","1993"
"MLS","Americas","United States",2021,"Nashville SC","Shaq Moore","Right-Back",1996-11-02,"United States",8e+05,"https://www.transfermarkt.com/shaq-moore/profil/spieler/336168","Moore","1996"
"MLS","Americas","United States",2021,"San Jose Earthquakes","Shea Salinas","Left Winger",1986-06-24,"United States",150000,"https://www.transfermarkt.com/shea-salinas/profil/spieler/80670","Salinas","1986"
"MLS","Americas","United States",2021,"San Jose Earthquakes","Siad Haji","Right Winger",1999-12-01,"Somalia",175000,"https://www.transfermarkt.com/siad-haji/profil/spieler/644779","Haji","1999"
"MLS","Americas","United States",2019,"FC Cincinnati","Siem de Jong","Attacking Midfield",1989-01-28,"Netherlands",1600000,"https://www.transfermarkt.com/siem-de-jong/profil/spieler/45509","Jong","1989"
"MLS","Americas","United States",2021,"Orlando City SC","Silvester van der Water","Right Winger",1996-09-30,"Netherlands",1e+06,"https://www.transfermarkt.com/silvester-van-der-water/profil/spieler/386164","Water","1996"
"MLS","Americas","United States",2021,"Vancouver Whitecaps FC","Simon Becher","Centre-Forward",1999-07-20,"United States",NA,"https://www.transfermarkt.com/simon-becher/profil/spieler/846899","Becher","1999"
"MLS","Americas","United States",2019,"Vancouver Whitecaps FC","Simon Colyn","Central Midfield",2002-03-23,"Canada",325000,"https://www.transfermarkt.com/simon-colyn/profil/spieler/579756","Colyn","2002"
"MLS","Americas","United States",2021,"D.C. United","Sofiane Djeffal","Central Midfield",1999-04-09,"France",150000,"https://www.transfermarkt.com/sofiane-djeffal/profil/spieler/636090","Djeffal","1999"
"MLS","Americas","United States",2021,"Sporting Kansas City","Spencer Glass","Left-Back",1998-01-23,"United States",NA,"https://www.transfermarkt.com/spencer-glass/profil/spieler/638413","Glass","1998"
"MLS","Americas","United States",2021,"Chicago Fire FC","Spencer Richey","Goalkeeper",1992-05-30,"United States",3e+05,"https://www.transfermarkt.com/spencer-richey/profil/spieler/131190","Richey","1992"
"MLS","Americas","United States",2021,"Chicago Fire FC","Stanislav Ivanov","Right Winger",1999-04-16,"Bulgaria",6e+05,"https://www.transfermarkt.com/stanislav-ivanov/profil/spieler/412537","Ivanov","1999"
"MLS","Americas","United States",2019,"CF Montréal","Steeven Saba","Defensive Midfield",1993-02-24,"Haiti",150000,"https://www.transfermarkt.com/steeven-saba/profil/spieler/587902","Saba","1993"
"MLS","Americas","United States",2021,"Seattle Sounders FC","Stefan Cleveland","Goalkeeper",1994-05-25,"United States",4e+05,"https://www.transfermarkt.com/stefan-cleveland/profil/spieler/482647","Cleveland","1994"
"MLS","Americas","United States",2021,"Seattle Sounders FC","Stefan Frei","Goalkeeper",1986-04-20,"United States",5e+05,"https://www.transfermarkt.com/stefan-frei/profil/spieler/99617","Frei","1986"
"MLS","Americas","United States",2021,"Toronto FC","Steffen Yeates","Central Midfield",2000-01-04,"Canada",1e+05,"https://www.transfermarkt.com/steffen-yeates/profil/spieler/573949","Yeates","2000"
"MLS","Americas","United States",2021,"New York City FC","Stephen Turnbull","Right-Back",1998-03-13,"United States",NA,"https://www.transfermarkt.com/stephen-turnbull/profil/spieler/998297","Turnbull","1998"
"MLS","Americas","United States",2021,"D.C. United","Steve Birnbaum","Centre-Back",1991-01-23,"United States",1200000,"https://www.transfermarkt.com/steve-birnbaum/profil/spieler/307728","Birnbaum","1991"
"MLS","Americas","United States",2021,"Houston Dynamo FC","Steve Clark","Goalkeeper",1986-04-14,"United States",4e+05,"https://www.transfermarkt.com/steve-clark/profil/spieler/141704","Clark","1986"
"MLS","Americas","United States",2021,"Colorado Rapids","Steven Beitashour","Right-Back",1987-02-01,"Iran",150000,"https://www.transfermarkt.com/steven-beitashour/profil/spieler/145114","Beitashour","1987"
"MLS","Americas","United States",2021,"Columbus Crew","Steven Moreira","Right-Back",1994-08-13,"France",1e+06,"https://www.transfermarkt.com/steven-moreira/profil/spieler/203517","Moreira","1994"
"MLS","Americas","United States",2021,"New York Red Bulls","Steven Sserwadda","Central Midfield",2002-08-28,"Uganda",1e+05,"https://www.transfermarkt.com/steven-sserwadda/profil/spieler/568840","Sserwadda","2002"
"MLS","Americas","United States",2021,"Philadelphia Union","Stuart Findlay","Centre-Back",1995-09-14,"Scotland",5e+05,"https://www.transfermarkt.com/stuart-findlay/profil/spieler/165334","Findlay","1995"
"MLS","Americas","United States",2021,"CF Montréal","Sunusi Ibrahim","Centre-Forward",2002-10-01,"Nigeria",6e+05,"https://www.transfermarkt.com/sunusi-ibrahim/profil/spieler/672502","Ibrahim","2002"
"MLS","Americas","United States",2021,"FC Dallas","Szabolcs Schön","Left Winger",2000-09-27,"Hungary",1500000,"https://www.transfermarkt.com/szabolcs-schon/profil/spieler/451281","Schön","2000"
"MLS","Americas","United States",2021,"Nashville SC","Tah Anunga","Central Midfield",1996-08-10,"Cameroon",8e+05,"https://www.transfermarkt.com/tah-anunga/profil/spieler/374282","Anunga","1996"
"MLS","Americas","United States",2020,"New England Revolution","Tajon Buchanan","Right Winger",1999-02-08,"Canada",2e+06,"https://www.transfermarkt.com/tajon-buchanan/profil/spieler/638793","Buchanan","1999"
"MLS","Americas","United States",2021,"Houston Dynamo FC","Talen Maples","Centre-Back",1998-11-20,"United States",125000,"https://www.transfermarkt.com/talen-maples/profil/spieler/636492","Maples","1998"
"MLS","Americas","United States",2021,"New York City FC","Talles Magno","Left Winger",2002-06-26,"Brazil",7e+06,"https://www.transfermarkt.com/talles-magno/profil/spieler/677512","Magno","2002"
"MLS","Americas","United States",2021,"San Jose Earthquakes","Tanner Beason","Centre-Back",1997-03-23,"United States",5e+05,"https://www.transfermarkt.com/tanner-beason/profil/spieler/635660","Beason","1997"
"MLS","Americas","United States",2019,"Nashville SC","Tanner Dieterich","Defensive Midfield",1998-05-04,"United States",50000,"https://www.transfermarkt.com/tanner-dieterich/profil/spieler/351507","Dieterich","1998"
"MLS","Americas","United States",2020,"FC Dallas","Tanner Tessmann","Central Midfield",2001-09-24,"United States",1e+06,"https://www.transfermarkt.com/tanner-tessmann/profil/spieler/670096","Tessmann","2001"
"MLS","Americas","United States",2021,"Real Salt Lake City","Tate Schmitt","Left-Back",1997-05-28,"United States",225000,"https://www.transfermarkt.com/tate-schmitt/profil/spieler/637658","Schmitt","1997"
"MLS","Americas","United States",2021,"New York City FC","Taty Castellanos","Centre-Forward",1998-10-03,"Argentina",1.2e+07,"https://www.transfermarkt.com/taty-castellanos/profil/spieler/522784","Castellanos","1998"
"MLS","Americas","United States",2021,"D.C. United","Taxiarchis Fountas","Second Striker",1995-09-04,"Greece",3e+06,"https://www.transfermarkt.com/taxiarchis-fountas/profil/spieler/192409","Fountas","1995"
"MLS","Americas","United States",2021,"Nashville SC","Taylor Washington","Left-Back",1993-08-16,"United States",350000,"https://www.transfermarkt.com/taylor-washington/profil/spieler/417394","Washington","1993"
"MLS","Americas","United States",2021,"New York City FC","Tayvon Gray","Right-Back",2002-08-19,"United States",2e+05,"https://www.transfermarkt.com/tayvon-gray/profil/spieler/627200","Gray","2002"
"MLS","Americas","United States",2021,"Nashville SC","Teal Bunbury","Centre-Forward",1990-02-27,"United States",8e+05,"https://www.transfermarkt.com/teal-bunbury/profil/spieler/141217","Bunbury","1990"
"MLS","Americas","United States",2021,"Houston Dynamo FC","Teenage Hadebe","Centre-Back",1995-09-17,"Zimbabwe",1500000,"https://www.transfermarkt.com/teenage-hadebe/profil/spieler/429975","Hadebe","1995"
"MLS","Americas","United States",2021,"Portland Timbers","Tega Ikoba","Centre-Forward",2003-08-14,"United States",50000,"https://www.transfermarkt.com/tega-ikoba/profil/spieler/797423","Ikoba","2003"
"MLS","Americas","United States",2018,"Toronto FC","Terrence Boyd","Centre-Forward",1991-02-16,"United States",4e+05,"https://www.transfermarkt.com/terrence-boyd/profil/spieler/103064","Boyd","1991"
"MLS","Americas","United States",2021,"Orlando City SC","Tesho Akindele","Centre-Forward",1992-03-31,"Canada",1e+06,"https://www.transfermarkt.com/tesho-akindele/profil/spieler/307720","Akindele","1992"
"MLS","Americas","United States",2021,"Toronto FC","Themi Antonoglou","Left-Back",2001-06-02,"Canada",75000,"https://www.transfermarkt.com/themi-antonoglou/profil/spieler/680394","Antonoglou","2001"
"MLS","Americas","United States",2020,"Vancouver Whitecaps FC","Theo Bair","Centre-Forward",1999-08-27,"Canada",5e+05,"https://www.transfermarkt.com/theo-bair/profil/spieler/501709","Bair","1999"
"MLS","Americas","United States",2021,"D.C. United","Theodore Ku-DiPietro","Attacking Midfield",2002-01-28,"United States",2e+05,"https://www.transfermarkt.com/theodore-ku-dipietro/profil/spieler/677832","Ku-DiPietro","2002"
"MLS","Americas","United States",2021,"Atlanta United FC","Thiago Almada","Attacking Midfield",2001-04-26,"Argentina",1.8e+07,"https://www.transfermarkt.com/thiago-almada/profil/spieler/576028","Almada","2001"
"MLS","Americas","United States",2021,"New York City FC","Thiago Andrade","Left Winger",2000-10-31,"Brazil",2500000,"https://www.transfermarkt.com/thiago-andrade/profil/spieler/694606","Andrade","2000"
"MLS","Americas","United States",2021,"New York City FC","Thiago Martins","Centre-Back",1995-03-17,"Brazil",3500000,"https://www.transfermarkt.com/thiago-martins/profil/spieler/277318","Martins","1995"
"MLS","Americas","United States",2019,"FC Dallas","Thiago Santos","Defensive Midfield",1989-09-05,"Brazil",8e+05,"https://www.transfermarkt.com/thiago-santos/profil/spieler/346922","Santos","1989"
"MLS","Americas","United States",2021,"Houston Dynamo FC","Thiaguinho","Right Winger",2001-03-13,"Brazil",9e+05,"https://www.transfermarkt.com/thiaguinho/profil/spieler/638305","Thiaguinho","2001"
"MLS","Americas","United States",2019,"Minnesota United FC","Thomás Chacón","Left Midfield",2000-08-17,"Uruguay",1800000,"https://www.transfermarkt.com/thomas-chacon/profil/spieler/465676","Chacón","2000"
"MLS","Americas","United States",2021,"Vancouver Whitecaps FC","Thomas Hasal","Goalkeeper",1999-07-09,"Canada",5e+05,"https://www.transfermarkt.com/thomas-hasal/profil/spieler/487505","Hasal","1999"
"MLS","Americas","United States",2018,"CF Montréal","Thomas Meilleur-Giguère","Centre-Back",1997-11-13,"Canada",175000,"https://www.transfermarkt.com/thomas-meilleur-giguere/profil/spieler/429218","Meilleur-Giguère","1997"
"MLS","Americas","United States",2021,"FC Dallas","Thomas Roberts","Central Midfield",2001-05-11,"United States",250000,"https://www.transfermarkt.com/thomas-roberts/profil/spieler/513967","Roberts","2001"
