"comp_name","region","country","season_start_year","squad","player_name","player_position","player_dob","player_nationality","player_market_value_euro","player_url","tm_surname","tm_yob"
"SÃ©rie A","Americas","Brazil",2020,"Santos FC","Sabino","Centre-Back",1996-10-25,"Brazil",NA,"https://www.transfermarkt.com/sabino/profil/spieler/546033","Sabino","1996"
"Championship",NA,"England",2018,"Reading FC","Saeid Ezatolahi","Defensive Midfield",1996-10-01,"Iran",1500000,"https://www.transfermarkt.com/saeid-ezatolahi/profil/spieler/249271","Ezatolahi","1996"
"Liga Portugal","Europe","Portugal",2020,"Portimonense SC","Safawi Rasid","Right Winger",1997-03-05,"Malaysia",NA,"https://www.transfermarkt.com/safawi-rasid/profil/spieler/474220","Rasid","1997"
"Liga MX Clausura","Americas","Mexico",2021,"Mazatlán FC","Sagir Arce","Right Winger",2002-02-15,"Mexico",NA,"https://www.transfermarkt.com/sagir-arce/profil/spieler/627209","Arce","2002"
"Eredivisie","Europe","Netherlands",2022,"SC Cambuur-Leeuwarden","Sai van Wermeskerken","Right-Back",1994-06-28,"Japan",NA,"https://www.transfermarkt.com/sai-van-wermeskerken/profil/spieler/172779","Wermeskerken","1994"
"Liga Portugal","Europe","Portugal",2020,"Rio Ave FC","Said Ahmed Said","Centre-Forward",1993-04-20,"Italy",NA,"https://www.transfermarkt.com/said-ahmed-said/profil/spieler/45529","Said","1993"
"Eredivisie","Europe","Netherlands",2022,"RKC Waalwijk","Saïd Bakari","Right-Back",1994-09-22,"Comoros",NA,"https://www.transfermarkt.com/said-bakari/profil/spieler/524687","Bakari","1994"
"Championship",NA,"England",2020,"Brentford FC","Saïd Benrahma","Left Winger",1995-08-10,"Algeria",2.2e+07,"https://www.transfermarkt.com/said-benrahma/profil/spieler/290532","Benrahma","1995"
"Championship",NA,"England",2018,"Stoke City","Saido Berahino","Centre-Forward",1993-08-04,"Burundi",5e+06,"https://www.transfermarkt.com/saido-berahino/profil/spieler/128897","Berahino","1993"
"Championship",NA,"England",2018,"Nottingham Forest","Saidy Janko","Right-Back",1995-10-22,"The Gambia",2e+06,"https://www.transfermarkt.com/saidy-janko/profil/spieler/196435","Janko","1995"
"Championship",NA,"England",2021,"Bristol City","Saikou Janneh","Centre-Forward",2000-01-11,"The Gambia",NA,"https://www.transfermarkt.com/saikou-janneh/profil/spieler/607199","Janneh","2000"
"Championship",NA,"England",2022,"Hull City","Salah-Eddine Oulad M'Hand","Central Midfield",2003-08-20,"Netherlands",NA,"https://www.transfermarkt.com/salah-eddine-oulad-mhand/profil/spieler/559330","M'Hand","2003"
"SÃ©rie A","Americas","Brazil",2019,"Esporte Clube Bahia","Saldanha","Centre-Forward",1999-08-18,"Brazil",NA,"https://www.transfermarkt.com/saldanha/profil/spieler/740059","Saldanha","1999"
"SÃ©rie A","Americas","Brazil",2019,"Botafogo de Futebol e Regatas","Salomon Kalou","Left Winger",1985-08-05,"Cote d'Ivoire",1600000,"https://www.transfermarkt.com/salomon-kalou/profil/spieler/7971","Kalou","1985"
"Championship",NA,"England",2018,"West Bromwich Albion","Salomón Rondón","Centre-Forward",1989-09-16,"Venezuela",1.5e+07,"https://www.transfermarkt.com/salomon-rondon/profil/spieler/80197","Rondón","1989"
"Liga MX Clausura","Americas","Mexico",2017,"CF Pachuca","Salomón Wbias","Centre-Back",1996-03-09,"Mexico",NA,"https://www.transfermarkt.com/salomon-wbias/profil/spieler/295436","Wbias","1996"
"Liga Portugal","Europe","Portugal",2022,"Boavista FC","Salvador Agra","Left Winger",1991-11-11,"Portugal",NA,"https://www.transfermarkt.com/salvador-agra/profil/spieler/155395","Agra","1991"
"Liga MX Clausura","Americas","Mexico",2021,"Atlético de San Luis","Salvador González","Attack",1999-12-29,"Mexico",NA,"https://www.transfermarkt.com/salvador-gonzalez/profil/spieler/606862","González","1999"
"Liga MX Clausura","Americas","Mexico",2020,"Club Tijuana","Salvador Manríquez","Centre-Back",2000-05-07,"Mexico",NA,"https://www.transfermarkt.com/salvador-manriquez/profil/spieler/690025","Manríquez","2000"
"Liga MX Clausura","Americas","Mexico",2021,"Santos Laguna","Salvador Mariscal","Defensive Midfield",2003-04-22,"Mexico",NA,"https://www.transfermarkt.com/salvador-mariscal/profil/spieler/886304","Mariscal","2003"
"Liga MX Clausura","Americas","Mexico",2022,"CF América","Salvador Reyes","Left-Back",1998-05-04,"Mexico",3500000,"https://www.transfermarkt.com/salvador-reyes/profil/spieler/557070","Reyes","1998"
"Liga MX Clausura","Americas","Mexico",2021,"Mazatlán FC","Salvador Rodríguez","Left Midfield",2001-08-06,"Mexico",NA,"https://www.transfermarkt.com/salvador-rodriguez/profil/spieler/886290","Rodríguez","2001"
"Championship",NA,"England",2021,"Derby County","Sam Baldock","Centre-Forward",1989-03-15,"England",NA,"https://www.transfermarkt.com/sam-baldock/profil/spieler/67211","Baldock","1989"
"Championship",NA,"England",2021,"Luton Town","Sam Beckwith","Left-Back",2001-12-11,"England",NA,"https://www.transfermarkt.com/sam-beckwith/profil/spieler/802229","Beckwith","2001"
"Championship",NA,"England",2022,"Bristol City","Sam Bell","Centre-Forward",2002-05-23,"England",NA,"https://www.transfermarkt.com/sam-bell/profil/spieler/801425","Bell","2002"
"Eredivisie","Europe","Netherlands",2022,"AZ Alkmaar","Sam Beukema","Centre-Back",1998-11-17,"Netherlands",3e+06,"https://www.transfermarkt.com/sam-beukema/profil/spieler/433984","Beukema","1998"
"Championship",NA,"England",2021,"Cardiff City","Sam Bowen","Central Midfield",2001-01-14,"Wales",NA,"https://www.transfermarkt.com/sam-bowen/profil/spieler/547038","Bowen","2001"
"Championship",NA,"England",2022,"Norwich City","Sam Byram","Right-Back",1993-09-16,"England",2e+06,"https://www.transfermarkt.com/sam-byram/profil/spieler/236953","Byram","1993"
"Championship",NA,"England",2022,"Stoke City","Sam Clucas","Central Midfield",1990-09-25,"England",NA,"https://www.transfermarkt.com/sam-clucas/profil/spieler/122223","Clucas","1990"
"Championship",NA,"England",2021,"Birmingham City","Sam Cosgrove","Centre-Forward",1996-12-02,"England",1500000,"https://www.transfermarkt.com/sam-cosgrove/profil/spieler/351691","Cosgrove","1996"
"Eredivisie","Europe","Netherlands",2021,"Go Ahead Eagles","Sam Crowther","Centre-Forward",2000-04-03,"Netherlands",NA,"https://www.transfermarkt.com/sam-crowther/profil/spieler/490888","Crowther","2000"
"Championship",NA,"England",2020,"Watford FC","Sam Dalby","Centre-Forward",1999-12-07,"England",NA,"https://www.transfermarkt.com/sam-dalby/profil/spieler/470128","Dalby","1999"
"Championship",NA,"England",2022,"Queens Park Rangers","Sam Field","Defensive Midfield",1998-05-08,"England",2200000,"https://www.transfermarkt.com/sam-field/profil/spieler/387331","Field","1998"
"Championship",NA,"England",2020,"Middlesbrough FC","Sam Folarin","Right Winger",2000-09-23,"England",NA,"https://www.transfermarkt.com/sam-folarin/profil/spieler/670658","Folarin","2000"
"Championship",NA,"England",2022,"Blackburn Rovers","Sam Gallagher","Centre-Forward",1995-09-15,"England",3500000,"https://www.transfermarkt.com/sam-gallagher/profil/spieler/227183","Gallagher","1995"
"Championship",NA,"England",2019,"Blackburn Rovers","Sam Hart","Left-Back",1996-09-10,"England",NA,"https://www.transfermarkt.com/sam-hart/profil/spieler/279471","Hart","1996"
"Eredivisie","Europe","Netherlands",2021,"SC Cambuur-Leeuwarden","Sam Hendriks","Centre-Forward",1995-01-25,"Netherlands",NA,"https://www.transfermarkt.com/sam-hendriks/profil/spieler/225716","Hendriks","1995"
"Championship",NA,"England",2022,"Reading FC","Sam Hutchinson","Defensive Midfield",1989-08-03,"England",NA,"https://www.transfermarkt.com/sam-hutchinson/profil/spieler/40617","Hutchinson","1989"
"Championship",NA,"England",2021,"West Bromwich Albion","Sam Johnstone","Goalkeeper",1993-03-25,"England",1.2e+07,"https://www.transfermarkt.com/sam-johnstone/profil/spieler/110864","Johnstone","1993"
"Eredivisie","Europe","Netherlands",2022,"Twente Enschede FC","Sam Karssies","Goalkeeper",2003-02-26,"Netherlands",NA,"https://www.transfermarkt.com/sam-karssies/profil/spieler/703779","Karssies","2003"
"Eredivisie","Europe","Netherlands",2021,"PEC Zwolle","Sam Kersten","Centre-Back",1998-01-30,"Netherlands",NA,"https://www.transfermarkt.com/sam-kersten/profil/spieler/430797","Kersten","1998"
"Eredivisie","Europe","Netherlands",2020,"PSV Eindhoven","Sam Lammers","Centre-Forward",1997-04-30,"Netherlands",6e+06,"https://www.transfermarkt.com/sam-lammers/profil/spieler/386914","Lammers","1997"
"Eredivisie","Europe","Netherlands",2019,"Feyenoord Rotterdam","Sam Larsson","Left Winger",1993-04-10,"Sweden",4e+06,"https://www.transfermarkt.com/sam-larsson/profil/spieler/159668","Larsson","1993"
"Championship",NA,"England",2022,"Norwich City","Sam McCallum","Left-Back",2000-09-02,"England",3e+06,"https://www.transfermarkt.com/sam-mccallum/profil/spieler/618901","McCallum","2000"
"Championship",NA,"England",2018,"Middlesbrough FC","Sam McQueen","Left-Back",1995-02-06,"England",1e+06,"https://www.transfermarkt.com/sam-mcqueen/profil/spieler/226968","McQueen","1995"
"Championship",NA,"England",2020,"Luton Town","Sam Nombe","Centre-Forward",1998-10-22,"England",NA,"https://www.transfermarkt.com/sam-nombe/profil/spieler/452380","Nombe","1998"
"Championship",NA,"England",2020,"Bristol City","Sam Pearson","Right Winger",2001-10-26,"Wales",NA,"https://www.transfermarkt.com/sam-pearson/profil/spieler/644241","Pearson","2001"
"Eredivisie","Europe","Netherlands",2020,"FC Groningen","Sam Schreck","Central Midfield",1999-01-29,"Germany",NA,"https://www.transfermarkt.com/sam-schreck/profil/spieler/335100","Schreck","1999"
"Championship",NA,"England",2020,"Huddersfield Town","Sam Sharrock-Peplow","Left-Back",2002-07-14,"England",NA,"https://www.transfermarkt.com/sam-sharrock-peplow/profil/spieler/731758","Sharrock-Peplow","2002"
"Championship",NA,"England",2020,"Reading FC","Sam Smith","Centre-Forward",1998-03-08,"England",NA,"https://www.transfermarkt.com/sam-smith/profil/spieler/424885","Smith","1998"
"Championship",NA,"England",2020,"Middlesbrough FC","Sam Stubbs","Centre-Back",1998-11-20,"England",NA,"https://www.transfermarkt.com/sam-stubbs/profil/spieler/425872","Stubbs","1998"
"Championship",NA,"England",2021,"Nottingham Forest","Sam Surridge","Centre-Forward",1998-07-28,"England",2e+06,"https://www.transfermarkt.com/sam-surridge/profil/spieler/398402","Surridge","1998"
"Eredivisie","Europe","Netherlands",2021,"Willem II Tilburg","Sam Tel","Left-Back",2002-01-02,"Netherlands",NA,"https://www.transfermarkt.com/sam-tel/profil/spieler/596182","Tel","2002"
"Eredivisie","Europe","Netherlands",2017,"ADO Den Haag","Sam van Huffel","Attacking Midfield",1998-06-24,"Netherlands",NA,"https://www.transfermarkt.com/sam-van-huffel/profil/spieler/444065","Huffel","1998"
"Championship",NA,"England",2020,"Stoke City","Sam Vokes","Centre-Forward",1989-10-21,"Wales",1500000,"https://www.transfermarkt.com/sam-vokes/profil/spieler/48078","Vokes","1989"
"Championship",NA,"England",2020,"Reading FC","Sam Walker","Goalkeeper",1991-10-02,"England",NA,"https://www.transfermarkt.com/sam-walker/profil/spieler/129558","Walker","1991"
"Championship",NA,"England",2019,"Sheffield Wednesday","Sam Winnall","Centre-Forward",1991-01-19,"England",NA,"https://www.transfermarkt.com/sam-winnall/profil/spieler/145493","Winnall","1991"
"Championship",NA,"England",2020,"Brentford FC","Saman Ghoddos","Attacking Midfield",1993-09-06,"Iran",3e+06,"https://www.transfermarkt.com/saman-ghoddos/profil/spieler/204294","Ghoddos","1993"
"Championship",NA,"England",2020,"Nottingham Forest","Samba Sow","Defensive Midfield",1989-04-29,"Mali",1e+06,"https://www.transfermarkt.com/samba-sow/profil/spieler/89461","Sow","1989"
"Liga Portugal","Europe","Portugal",2017,"Desportivo Aves (- 2020)","Sami","Left Winger",1988-12-18,"Guinea-Bissau",NA,"https://www.transfermarkt.com/sami/profil/spieler/85842","Sami","1988"
"Liga Portugal","Europe","Portugal",2020,"B SAD","Samir Banjai","Centre-Back",1999-05-31,"Portugal",NA,"https://www.transfermarkt.com/samir-banjai/profil/spieler/606727","Banjai","1999"
"Liga MX Clausura","Americas","Mexico",2022,"Tigres UANL","Samir Caetano","Centre-Back",1994-12-05,"Brazil",6e+06,"https://www.transfermarkt.com/samir-caetano/profil/spieler/255744","Caetano","1994"
"Championship",NA,"England",2018,"Sheffield United","Samir Carruthers","Central Midfield",1993-04-04,"Ireland",NA,"https://www.transfermarkt.com/samir-carruthers/profil/spieler/146488","Carruthers","1993"
"Eredivisie","Europe","Netherlands",2021,"PEC Zwolle","Samir Lagsir","Attacking Midfield",2003-05-20,"Netherlands",NA,"https://www.transfermarkt.com/samir-lagsir/profil/spieler/564620","Lagsir","2003"
"Eredivisie","Europe","Netherlands",2019,"FC Groningen","Samir Memisevic","Centre-Back",1993-08-13,"Bosnia-Herzegovina",1600000,"https://www.transfermarkt.com/samir-memisevic/profil/spieler/238595","Memisevic","1993"
"Championship",NA,"England",2022,"Blackburn Rovers","Sammie Szmodics","Attacking Midfield",1995-09-24,"Ireland",1500000,"https://www.transfermarkt.com/sammie-szmodics/profil/spieler/292139","Szmodics","1995"
"SÃ©rie A","Americas","Brazil",2021,"Fortaleza Esporte Clube","Sammuel","Attacking Midfield",2001-12-21,"Brazil",NA,"https://www.transfermarkt.com/sammuel/profil/spieler/792652","Sammuel","2001"
"Championship",NA,"England",2021,"Middlesbrough FC","Sammy Ameobi","Left Winger",1992-05-01,"England",NA,"https://www.transfermarkt.com/sammy-ameobi/profil/spieler/92381","Ameobi","1992"
"Liga Portugal","Europe","Portugal",2022,"FC Vizela","Samu","Attacking Midfield",1996-04-21,"Portugal",NA,"https://www.transfermarkt.com/samu/profil/spieler/291939","Samu","1996"
"Liga Portugal","Europe","Portugal",2019,"SC Braga","Samú Costa","Defensive Midfield",2000-11-27,"Portugal",NA,"https://www.transfermarkt.com/samu-costa/profil/spieler/657430","Costa","2000"
"Championship",NA,"England",2018,"Leeds United","Samu Saiz","Left Winger",1991-01-22,"Spain",2e+06,"https://www.transfermarkt.com/samu-saiz/profil/spieler/131506","Saiz","1991"
"Liga Portugal","Europe","Portugal",2022,"FC Porto","Samuel","Goalkeeper",1994-03-29,"Brazil",1500000,"https://www.transfermarkt.com/samuel/profil/spieler/284701","Samuel","1994"
"SÃ©rie A","Americas","Brazil",2019,"Fortaleza Esporte Clube","Samuel","Central Midfield",2003-06-03,"Brazil",NA,"https://www.transfermarkt.com/samuel/profil/spieler/810864","Samuel","2003"
"SÃ©rie A","Americas","Brazil",2021,"Atlético Clube Goianiense","Samuel","Defensive Midfield",2004-02-27,"Brazil",NA,"https://www.transfermarkt.com/samuel/profil/spieler/981161","Samuel","2004"
"Eredivisie","Europe","Netherlands",2021,"Heracles Almelo","Samuel Armenteros","Centre-Forward",1990-05-27,"Sweden",NA,"https://www.transfermarkt.com/samuel-armenteros/profil/spieler/55751","Armenteros","1990"
"Championship",NA,"England",2022,"Burnley FC","Samuel Bastien","Central Midfield",1996-09-26,"DR Congo",1800000,"https://www.transfermarkt.com/samuel-bastien/profil/spieler/289510","Bastien","1996"
"SÃ©rie A","Americas","Brazil",2019,"Goiás Esporte Clube","Samuel Gomes","Right Winger",1999-08-20,"Brazil",NA,"https://www.transfermarkt.com/samuel-gomes/profil/spieler/688880","Gomes","1999"
"SÃ©rie A","Americas","Brazil",2020,"Fluminense Football Club","Samuel Granada","Centre-Forward",2000-10-02,"Brazil",NA,"https://www.transfermarkt.com/samuel-granada/profil/spieler/428996","Granada","2000"
"Championship",NA,"England",2022,"Watford FC","Samuel Kalu","Right Winger",1997-08-26,"Nigeria",3e+06,"https://www.transfermarkt.com/samuel-kalu/profil/spieler/424051","Kalu","1997"
"Liga Portugal","Europe","Portugal",2021,"Gil Vicente FC","Samuel Lino","Left Winger",1999-12-23,"Brazil",7e+06,"https://www.transfermarkt.com/samuel-lino/profil/spieler/694928","Lino","1999"
"Eredivisie","Europe","Netherlands",2020,"Fortuna Sittard","Samuel Moutoussamy","Central Midfield",1996-08-12,"DR Congo",NA,"https://www.transfermarkt.com/samuel-moutoussamy/profil/spieler/353403","Moutoussamy","1996"
"Liga Portugal","Europe","Portugal",2019,"Boavista FC","Samuel Pedro","Left Winger",2001-04-24,"Portugal",NA,"https://www.transfermarkt.com/samuel-pedro/profil/spieler/685806","Pedro","2001"
"Championship",NA,"England",2019,"Barnsley FC","Samuel Sahin-Radlinger","Goalkeeper",1992-11-07,"Austria",NA,"https://www.transfermarkt.com/samuel-sahin-radlinger/profil/spieler/77563","Sahin-Radlinger","1992"
"SÃ©rie A","Americas","Brazil",2020,"Esporte Clube Juventude","Samuel Santos","Right-Back",1990-04-25,"Brazil",NA,"https://www.transfermarkt.com/samuel-santos/profil/spieler/131890","Santos","1990"
"Eredivisie","Europe","Netherlands",2019,"VVV-Venlo","Samuel Scheimann","Left-Back",1987-11-03,"Israel",NA,"https://www.transfermarkt.com/samuel-scheimann/profil/spieler/72799","Scheimann","1987"
"Liga Portugal","Europe","Portugal",2022,"SL Benfica","Samuel Soares","Goalkeeper",2002-06-15,"Portugal",2e+06,"https://www.transfermarkt.com/samuel-soares/profil/spieler/504072","Soares","2002"
"SÃ©rie A","Americas","Brazil",2019,"Clube Atlético Mineiro","Samuel Toscas","Left-Back",1999-08-14,"Brazil",NA,"https://www.transfermarkt.com/samuel-toscas/profil/spieler/753319","Toscas","1999"
"SÃ©rie A","Americas","Brazil",2021,"Fluminense Football Club","Samuel Xavier","Right-Back",1990-06-06,"Brazil",1e+06,"https://www.transfermarkt.com/samuel-xavier/profil/spieler/198250","Xavier","1990"
"Eredivisie","Europe","Netherlands",2021,"Fortuna Sittard","Samy Baghdadi","Centre-Forward",1997-07-11,"France",NA,"https://www.transfermarkt.com/samy-baghdadi/profil/spieler/511454","Baghdadi","1997"
"Eredivisie","Europe","Netherlands",2020,"ADO Den Haag","Samy Bourard","Attacking Midfield",1996-03-29,"Belgium",NA,"https://www.transfermarkt.com/samy-bourard/profil/spieler/235230","Bourard","1996"
"Championship",NA,"England",2021,"Middlesbrough FC","Samy Morsy","Central Midfield",1991-09-10,"Egypt",1500000,"https://www.transfermarkt.com/samy-morsy/profil/spieler/123551","Morsy","1991"
"Liga Portugal","Europe","Portugal",2021,"Portimonense SC","Saná Gomes","Left-Back",2002-07-09,"Guinea-Bissau",NA,"https://www.transfermarkt.com/sana-gomes/profil/spieler/867107","Gomes","2002"
"SÃ©rie A","Americas","Brazil",2017,"Club Athletico Paranaense","Sananduva","Defensive Midfield",1996-02-25,"Brazil",NA,"https://www.transfermarkt.com/sananduva/profil/spieler/531064","Sananduva","1996"
"SÃ©rie A","Americas","Brazil",2020,"Sport Club do Recife","Sander","Left-Back",1990-10-03,"Brazil",NA,"https://www.transfermarkt.com/sander/profil/spieler/353722","Sander","1990"
